GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
0500000US42125,42125,"Washington County, Pennsylvania",83117,1697,69513,1776,278,187,56712,2141,3782,684,167,119,1591,436,12013,1376
0500000US42129,42129,"Westmoreland County, Pennsylvania",148238,2416,119105,2426,914,355,100527,2484,5302,880,1272,564,3537,794,25596,2426
0500000US42133,42133,"York County, Pennsylvania",169885,2322,139459,2857,1487,555,112996,3234,8066,1322,1314,591,3366,956,27060,2127
0500000US44003,44003,"Kent County, Rhode Island",67747,1646,58440,1867,164,156,53615,1956,1645,759,377,256,1151,707,8156,1247
0500000US44005,44005,"Newport County, Rhode Island",35078,1398,30394,1572,89,105,27864,1696,1375,482,111,127,655,433,4029,1029
0500000US44007,44007,"Providence County, Rhode Island",235728,3084,188969,3178,377,273,162307,3686,5277,1115,2684,937,5339,1071,41420,2900
0500000US44009,44009,"Washington County, Rhode Island",50368,1679,44111,1914,73,94,39943,2030,1994,677,315,191,930,503,5327,997
0500000US45003,45003,"Aiken County, South Carolina",66751,1992,52596,2069,358,285,40418,2112,3593,930,399,233,1508,835,12647,1773
0500000US45007,45007,"Anderson County, South Carolina",75432,2178,55916,2641,125,117,42687,2270,4499,914,308,242,2965,1151,16551,2077
0500000US45013,45013,"Beaufort County, South Carolina",67932,2595,56998,2637,308,244,48467,2445,4643,1069,508,303,1760,758,9174,1772
0500000US45015,45015,"Berkeley County, South Carolina",75202,1439,62550,2399,134,164,53748,2354,3836,788,674,432,1088,432,11564,2041
0500000US45019,45019,"Charleston County, South Carolina",156836,3103,122472,3810,428,216,99286,3514,7029,1267,1584,756,11944,2010,22420,2423
0500000US45031,45031,"Darlington County, South Carolina",25924,1169,17818,1504,141,190,12727,1528,1634,534,114,136,615,366,7491,1036
0500000US45035,45035,"Dorchester County, South Carolina",55324,1276,44763,2013,206,190,36032,2064,3969,1049,256,273,3693,1114,6868,1367
0500000US45041,45041,"Florence County, South Carolina",50193,1743,35089,1761,148,168,27617,1812,2074,621,755,494,1682,741,13422,1617
0500000US45045,45045,"Greenville County, South Carolina",187957,2342,154179,3386,251,189,130572,3700,10960,1571,1471,508,3648,1031,30130,2405
0500000US45047,45047,"Greenwood County, South Carolina",27533,1150,18731,1704,41,55,14592,1650,1298,534,21,38,996,625,7806,1456
0500000US45051,45051,"Horry County, South Carolina",125562,3301,106271,3299,483,282,90146,3348,4898,1020,2374,839,3967,1111,15324,1925
0500000US45057,45057,"Lancaster County, South Carolina",32630,1216,25754,1552,82,102,22473,1562,1232,575,168,187,898,528,5978,1218
0500000US45059,45059,"Laurens County, South Carolina",24805,1232,18082,1343,248,197,13811,1212,1486,458,0,207,776,374,5947,1057
0500000US45063,45063,"Lexington County, South Carolina",110146,2037,92281,2569,567,294,75098,3011,5825,973,1295,467,1749,555,16116,1961
0500000US45073,45073,"Oconee County, South Carolina",31498,1248,23503,1483,295,229,16469,1448,1989,657,279,241,697,535,7298,1256
0500000US45075,45075,"Orangeburg County, South Carolina",33449,1347,22925,1838,40,67,12003,1398,3582,877,301,236,1089,620,9435,1449
0500000US45077,45077,"Pickens County, South Carolina",47303,1354,37581,1742,317,207,30925,1936,4297,880,62,85,813,466,8909,1392
0500000US45079,45079,"Richland County, South Carolina",153376,2566,126295,3354,419,245,108163,3591,15053,2447,2175,932,3286,759,23795,2540
0500000US45083,45083,"Spartanburg County, South Carolina",113463,2259,88887,2809,436,250,68122,2802,8711,1193,492,403,3190,953,21386,2034
0500000US45085,45085,"Sumter County, South Carolina",41439,1441,30110,1893,217,155,25380,1771,1749,561,583,337,1784,767,9545,1424
0500000US45091,45091,"York County, South Carolina",98128,1665,85432,2176,125,153,67491,2665,5561,1144,468,180,1982,728,10714,1614
0500000US46099,46099,"Minnehaha County, South Dakota",73808,1392,63665,1794,459,268,53524,1912,3163,892,615,426,2375,830,7768,1181
0500000US46103,46103,"Pennington County, South Dakota",42956,1437,36038,1405,153,199,31317,1614,1952,720,380,341,1745,550,5173,1019
0500000US47001,47001,"Anderson County, Tennessee",31209,1084,25672,1299,224,189,20209,1413,1930,776,258,256,781,505,4756,956
0500000US47009,47009,"Blount County, Tennessee",49672,1397,37882,1917,0,204,32347,1753,3118,757,220,173,1163,456,10627,1576
0500000US47011,47011,"Bradley County, Tennessee",40710,1251,30596,1825,111,133,23123,1930,2412,749,584,474,568,341,9546,1462
0500000US47037,47037,"Davidson County, Tennessee",281967,3233,239001,3874,669,518,196383,5159,13068,1959,1945,816,6485,1541,36481,2727
0500000US47059,47059,"Greene County, Tennessee",25418,1671,18155,1644,106,110,11964,1617,1730,592,210,198,665,439,6598,1142
0500000US47065,47065,"Hamilton County, Tennessee",139615,2674,108727,3319,141,157,84428,3177,9236,1555,602,303,3786,1068,27102,2738
0500000US47093,47093,"Knox County, Tennessee",183889,3184,153089,3155,264,195,127712,3262,7561,1319,1404,605,5287,1260,25513,2184
0500000US47113,47113,"Madison County, Tennessee",37322,1304,28363,1709,32,42,25076,1749,1246,572,182,152,1451,601,7508,1225
0500000US47119,47119,"Maury County, Tennessee",33667,951,27031,1490,202,204,20288,1699,2581,806,348,270,619,437,6017,1263
0500000US47125,47125,"Montgomery County, Tennessee",69427,1755,56444,2281,329,251,48495,2550,4595,1125,400,295,4012,1366,8971,1394
0500000US47141,47141,"Putnam County, Tennessee",31343,1019,23266,1512,57,71,19823,1623,1088,434,118,119,1508,719,6569,1223
0500000US47147,47147,"Robertson County, Tennessee",25302,725,19324,1316,77,113,14216,1143,2681,946,95,102,845,482,5133,904
0500000US47149,47149,"Rutherford County, Tennessee",111387,1266,93497,2612,222,175,79485,2892,7847,1560,330,289,6383,1648,11507,1733
0500000US47155,47155,"Sevier County, Tennessee",36098,1917,28626,2080,201,178,21323,1892,3080,758,422,305,1496,778,5976,1162
0500000US47157,47157,"Shelby County, Tennessee",354666,4263,264615,5138,847,350,205618,5078,21464,2269,4813,1259,8742,1563,81309,4701
0500000US47163,47163,"Sullivan County, Tennessee",64795,1676,50440,2390,81,99,43876,2503,2088,870,544,370,1481,703,12874,1708
0500000US47165,47165,"Sumner County, Tennessee",65186,1356,52846,1812,643,440,41684,2125,4577,891,443,283,2127,770,10213,1647
0500000US47179,47179,"Washington County, Tennessee",52707,1805,44198,2148,275,257,34846,2041,3818,933,57,95,2218,1055,6291,1103
0500000US47187,47187,"Williamson County, Tennessee",73811,1371,68859,1841,95,110,61541,2130,4057,954,619,348,1256,736,3696,866
0500000US47189,47189,"Wilson County, Tennessee",47707,1288,40835,1606,50,62,33618,1854,4534,1207,240,184,1286,756,5586,1311
0500000US48005,48005,"Angelina County, Texas",30210,1391,24451,1520,76,106,19830,1604,2199,757,224,183,780,493,4979,1183
0500000US48021,48021,"Bastrop County, Texas",25975,1428,20616,1808,0,220,11667,1400,3322,1213,949,592,394,418,4965,1343
0500000US48027,48027,"Bell County, Texas",119985,2331,101322,2921,275,198,78848,3453,7791,1225,515,308,3159,836,15504,2348
0500000US48029,48029,"Bexar County, Texas",628924,4705,507562,6905,1434,534,407363,7226,42320,3350,6380,1332,19003,2966,102359,5023
0500000US48037,48037,"Bowie County, Texas",33031,1391,22515,1538,351,321,17521,1632,3992,1116,156,163,563,386,9953,1568
0500000US48039,48039,"Brazoria County, Texas",117168,2891,102388,3591,240,204,78802,3608,10597,1936,1181,515,1615,655,13165,2185
0500000US48041,48041,"Brazos County, Texas",78272,2085,64278,2433,218,218,53554,2354,4836,997,869,456,6107,1189,7887,1365
0500000US48061,48061,"Cameron County, Texas",120499,2424,66063,3370,274,223,48033,3258,7054,1313,256,180,17049,2143,37387,3286
0500000US48085,48085,"Collin County, Texas",334794,2415,308045,3485,108,135,270711,4618,23094,2396,9147,1443,4425,1134,22324,2534
0500000US48091,48091,"Comal County, Texas",48604,1422,42544,1641,0,220,34969,1753,3327,808,297,246,1050,452,5010,1036
0500000US48099,48099,"Coryell County, Texas",22682,1216,19441,1335,34,48,14267,1236,1667,564,195,211,572,310,2669,835
0500000US48113,48113,"Dallas County, Texas",924789,5111,747023,7381,1859,702,587236,8782,49041,3449,39518,3518,21255,3087,156511,6026
0500000US48121,48121,"Denton County, Texas",281964,2810,255000,4002,356,291,226262,4243,18346,2144,9784,1926,5556,1353,21408,2666
0500000US48135,48135,"Ector County, Texas",51012,1394,42025,1916,0,220,31242,2359,4036,986,846,549,798,438,8189,1485
0500000US48139,48139,"Ellis County, Texas",55586,1060,50014,1349,209,180,32574,1896,10665,1441,614,346,893,542,4679,993
0500000US48141,48141,"El Paso County, Texas",267376,3238,213392,4364,512,330,164964,4591,15867,1988,1810,529,5888,1455,48096,2958
0500000US48157,48157,"Fort Bend County, Texas",230121,3206,210342,3886,230,250,183876,4510,22482,2716,1909,875,3620,1105,16159,2522
0500000US48167,48167,"Galveston County, Texas",120938,2296,101723,2790,670,573,81702,3023,8019,1391,908,522,3051,1159,16164,1853
0500000US48181,48181,"Grayson County, Texas",47135,1543,35960,1805,380,279,25341,2050,5047,1062,846,355,1382,587,9793,1621
0500000US48183,48183,"Gregg County, Texas",45231,1442,36275,1823,69,121,22994,1726,3789,992,513,337,1156,675,7800,1331
0500000US48187,48187,"Guadalupe County, Texas",51935,1257,44752,1632,62,87,34192,1757,5480,1076,580,376,919,456,6264,1105
0500000US48201,48201,"Harris County, Texas",1606399,7964,1316644,11337,4621,1601,1046910,11991,102694,5433,18735,2595,42108,4775,247647,8607
0500000US48203,48203,"Harrison County, Texas",23742,1173,16190,1494,172,178,9708,1298,2969,864,256,219,254,232,7298,1144
0500000US48209,48209,"Hays County, Texas",71267,1408,59721,2182,748,1041,51585,2679,5167,1184,984,562,5126,1308,6420,1555
0500000US48213,48213,"Henderson County, Texas",30403,1432,22633,1382,268,181,16790,1463,8186,1340,356,260,837,456,6933,980
0500000US48215,48215,"Hidalgo County, Texas",234716,4137,160404,4917,582,418,101648,5211,16239,2409,2132,758,4179,1088,70133,4602
0500000US48231,48231,"Hunt County, Texas",31377,1309,25264,1548,184,163,15868,1517,5846,1154,433,276,1038,595,5075,1029
0500000US48245,48245,"Jefferson County, Texas",95801,1773,62808,2726,126,111,47671,2812,5222,1103,769,368,1459,562,31534,2479
0500000US48251,48251,"Johnson County, Texas",54048,1472,45541,1983,623,363,20437,1903,6210,1000,901,366,2096,967,6411,1344
0500000US48257,48257,"Kaufman County, Texas",36696,918,30352,1604,138,145,21482,1445,5227,1013,886,525,2032,875,4312,1047
0500000US48291,48291,"Liberty County, Texas",26204,1365,19310,1636,0,220,8784,1422,3835,1116,263,336,641,490,6253,1447
0500000US48303,48303,"Lubbock County, Texas",111975,2185,89180,2938,226,237,74280,3323,8189,1527,1086,641,5224,1429,17571,2212
0500000US48309,48309,"McLennan County, Texas",87163,2069,65351,2703,529,444,47807,2742,6612,952,1032,484,4844,1146,16968,1990
0500000US48329,48329,"Midland County, Texas",56178,1332,47495,2061,111,137,36330,2243,5020,1158,1259,789,493,375,8190,1748
0500000US48339,48339,"Montgomery County, Texas",193637,2985,170798,3855,1512,1128,136838,4786,17662,3495,849,474,4259,1354,18580,2810
0500000US48347,48347,"Nacogdoches County, Texas",23080,1302,17560,1590,100,135,11483,1349,2226,609,176,175,549,312,4971,1117
0500000US48355,48355,"Nueces County, Texas",129254,3069,105231,3063,81,101,80838,2992,7249,1241,1015,475,1843,608,22180,2368
0500000US48361,48361,"Orange County, Texas",32538,1154,25888,1637,53,95,17555,1652,2540,810,812,481,934,506,5716,1204
0500000US48367,48367,"Parker County, Texas",44098,1111,36748,1621,175,154,21645,1911,9167,1597,1799,865,2031,985,5319,969
0500000US48375,48375,"Potter County, Texas",42179,1475,29331,1583,63,77,20850,1745,3378,804,878,518,2918,907,9930,1395
0500000US48381,48381,"Randall County, Texas",49728,1182,44589,1591,221,178,36037,2025,3118,762,796,446,1024,671,4115,978
0500000US48397,48397,"Rockwall County, Texas",31620,839,28399,1270,0,220,23457,1481,5180,1247,85,153,341,260,2880,1036
0500000US48409,48409,"San Patricio County, Texas",23761,1048,16669,1322,0,220,12750,1291,1881,576,263,183,815,398,6277,1106
0500000US48423,48423,"Smith County, Texas",75792,2510,57689,2743,40,69,44565,2817,7198,1491,1582,724,3163,1150,14940,1889
0500000US48439,48439,"Tarrant County, Texas",696887,5661,599331,6815,1325,541,489457,7642,46451,3506,5295,1368,18666,2557,78890,4242
0500000US48441,48441,"Taylor County, Texas",48607,1748,36307,1664,52,59,31373,1748,3509,764,239,249,899,510,11401,1573
0500000US48451,48451,"Tom Green County, Texas",43497,1599,32992,1974,64,121,26948,2020,2086,548,706,635,738,369,9767,1514
0500000US48453,48453,"Travis County, Texas",457810,4735,397546,5748,695,291,347653,5739,19957,2151,3455,1056,19431,2602,40833,3530
0500000US48469,48469,"Victoria County, Texas",32249,1161,22589,1551,342,415,16924,1515,2078,617,509,403,1527,730,8133,1265
0500000US48471,48471,"Walker County, Texas",21209,1991,17930,2053,0,220,14376,2045,1913,782,977,696,783,419,2496,807
0500000US48479,48479,"Webb County, Texas",73483,1469,43715,2567,471,304,37888,2444,2667,756,257,188,2769,775,26999,2505
0500000US48485,48485,"Wichita County, Texas",49486,2106,38174,2335,0,220,28387,2422,4317,1047,489,475,1551,701,9761,1529
0500000US48491,48491,"Williamson County, Texas",173125,2554,160729,3133,330,237,135831,3547,17239,1810,2234,921,3184,1049,9212,1708
0500000US49005,49005,"Cache County, Utah",37151,851,32870,1188,79,70,25515,1373,4492,856,197,174,1404,547,2877,716
0500000US49011,49011,"Davis County, Utah",103665,1098,92333,1983,325,239,81495,2384,8610,1222,863,424,2465,711,8867,1654
0500000US49035,49035,"Salt Lake County, Utah",366239,2978,312316,4446,1096,477,257376,5356,35024,3425,2180,614,21891,2793,32032,3334
0500000US49049,49049,"Utah County, Utah",157803,1545,135967,2567,275,171,119615,3210,16468,1674,1641,556,14000,1564,7836,1308
0500000US49053,49053,"Washington County, Utah",51774,2021,43977,2384,392,333,35739,2385,7549,1425,795,432,2000,775,5797,1357
0500000US49057,49057,"Weber County, Utah",79501,1861,68090,2396,376,298,49581,2306,11848,1592,685,521,1887,666,9524,1246
0500000US50007,50007,"Chittenden County, Vermont",64867,1151,57070,1773,364,228,51887,1758,1543,566,298,219,2222,764,5575,1116
0500000US51003,51003,"Albemarle County, Virginia",40318,1322,34371,1539,300,227,27895,1620,1962,641,665,447,1324,565,4623,803
0500000US51013,51013,"Arlington County, Virginia",103479,2496,94091,2888,313,237,87323,2728,3828,1064,570,359,2336,882,7052,1524
0500000US51015,51015,"Augusta County, Virginia",29664,1026,21926,1498,183,171,14618,1481,2100,759,1033,502,777,493,6961,1332
0500000US51019,51019,"Bedford County, Virginia",29566,1390,22434,1615,167,163,13511,1357,4607,879,1099,584,341,209,6791,1231
0500000US51041,51041,"Chesterfield County, Virginia",122221,1773,109286,2162,560,334,96086,2194,5256,1351,1022,743,2637,794,10298,1445
0500000US51059,51059,"Fairfax County, Virginia",395164,3138,370743,3910,2296,839,342809,4408,14253,1687,2359,752,7043,1215,17378,1958
0500000US51061,51061,"Fauquier County, Virginia",24777,782,21362,1000,219,157,13573,1221,4059,758,988,511,214,212,3201,809
0500000US51069,51069,"Frederick County, Virginia",30760,1218,25393,1589,179,185,19772,1625,2992,699,1169,579,1295,747,4072,994
0500000US51085,51085,"Hanover County, Virginia",37931,1008,32843,1273,133,163,27480,1394,2139,619,742,467,703,418,4385,882
0500000US51087,51087,"Henrico County, Virginia",127930,1552,107914,2253,295,256,96587,2691,7421,1507,702,339,3003,846,17013,2192
0500000US51095,51095,"James City County, Virginia",28480,1491,25851,1588,34,56,23394,1678,1100,460,536,361,178,184,2451,858
0500000US51107,51107,"Loudoun County, Virginia",124916,1507,118427,1792,211,251,107803,2208,8446,1322,2167,1091,1726,579,4763,1248
0500000US51121,51121,"Montgomery County, Virginia",36128,1231,32326,1608,88,152,25644,1565,4403,1023,377,322,1068,735,2734,718
0500000US51153,51153,"Prince William County, Virginia",139792,1821,131042,2428,216,217,120357,2918,8395,1594,3137,1080,1718,562,7032,1519
0500000US51161,51161,"Roanoke County, Virginia",38541,1085,31859,1546,90,107,28140,1800,1948,830,244,186,585,323,6097,1346
0500000US51165,51165,"Rockingham County, Virginia",31186,1080,24160,1309,164,151,16710,1289,2833,731,696,456,1041,472,5985,859
0500000US51177,51177,"Spotsylvania County, Virginia",44169,785,39909,1135,217,168,34482,1238,2981,728,580,270,643,338,3617,811
0500000US51179,51179,"Stafford County, Virginia",47017,624,44346,997,80,94,40314,1434,2161,574,408,281,516,378,2155,560
0500000US51199,51199,"York County, Virginia",23797,1170,22078,1322,0,201,20382,1382,1473,576,0,201,279,224,1440,570
0500000US51510,51510,"Alexandria city, Virginia",69875,1555,63641,1763,89,112,56955,2166,1751,546,769,482,1558,563,4676,1016
0500000US51550,51550,"Chesapeake city, Virginia",83364,1894,74324,2278,394,248,57129,2688,2471,807,722,508,1526,755,7514,1184
0500000US51650,51650,"Hampton city, Virginia",54181,1387,44881,2109,52,89,39209,1967,1880,580,287,275,2567,1162,6733,1235
0500000US51680,51680,"Lynchburg city, Virginia",27545,1610,21273,1866,96,121,17227,1631,1400,601,313,249,671,480,5601,1290
0500000US51700,51700,"Newport News city, Virginia",67628,2268,56956,2682,256,227,46955,2780,2307,843,744,521,1869,720,8803,1562
0500000US51710,51710,"Norfolk city, Virginia",87910,2122,73985,2493,196,163,55576,2579,3725,737,1372,543,2606,817,11319,1343
0500000US51740,51740,"Portsmouth city, Virginia",36615,1104,28490,1418,87,155,20172,1442,1239,494,105,127,1891,775,6234,943
0500000US51760,51760,"Richmond city, Virginia",91704,1869,66298,2503,456,298,53594,2748,3829,836,674,321,4324,1072,21082,1778
0500000US51770,51770,"Roanoke city, Virginia",42213,1450,31310,1945,446,291,26326,1672,1449,412,216,209,1740,970,9163,1430
0500000US51800,51800,"Suffolk city, Virginia",33377,896,27699,1327,191,134,21583,1608,2309,574,323,244,527,404,5151,998
0500000US51810,51810,"Virginia Beach city, Virginia",168061,2472,150934,2708,372,224,135629,2955,7087,1418,1154,479,3349,1060,13778,1789
0500000US53005,53005,"Benton County, Washington",70434,1240,60515,1873,435,315,50286,2262,5159,893,795,471,3782,1234,6137,1266
0500000US53007,53007,"Chelan County, Washington",28353,1519,21892,1578,47,80,18391,1659,2836,924,602,414,535,410,5926,1413
0500000US53009,53009,"Clallam County, Washington",31837,1051,26239,1435,238,196,22195,1442,3322,745,215,160,867,373,4731,979
0500000US53011,53011,"Clark County, Washington",169997,1585,151796,2553,676,214,129013,3023,11954,1468,1398,524,5135,1360,13066,1484
0500000US53015,53015,"Cowlitz County, Washington",40170,934,33026,1384,310,223,25335,1636,3622,845,481,300,1238,630,5906,1233
0500000US53021,53021,"Franklin County, Washington",25903,740,21720,1210,0,198,16484,1250,2439,837,173,181,804,541,3379,919
0500000US53025,53025,"Grant County, Washington",28351,1435,22636,1719,152,156,16614,1643,2972,781,275,210,1152,585,4563,957
0500000US53027,53027,"Grays Harbor County, Washington",27330,1573,23455,1669,238,216,18278,1444,2002,540,433,278,606,353,3269,805
0500000US53029,53029,"Island County, Washington",33365,1431,30653,1630,64,88,27364,1804,2150,655,391,267,497,308,2215,655
0500000US53033,53033,"King County, Washington",861154,4657,787468,5871,2041,579,714686,6087,27485,1947,5009,1012,19266,2189,54420,3320
0500000US53035,53035,"Kitsap County, Washington",101995,2068,91835,2158,415,219,82149,2343,3909,882,469,245,1546,577,8614,1294
0500000US53041,53041,"Lewis County, Washington",29509,1114,23850,1249,629,357,17118,1323,3761,777,298,207,902,403,4757,872
0500000US53053,53053,"Pierce County, Washington",317671,2982,276356,4096,1552,573,237786,4437,15571,1740,2589,867,7994,1551,33321,3137
0500000US53057,53057,"Skagit County, Washington",46423,1167,41390,1197,287,184,33664,1359,3103,670,310,192,896,367,4137,744
0500000US53061,53061,"Snohomish County, Washington",286116,3382,256544,3999,843,368,227553,4417,13755,1780,2066,755,8678,1671,20894,2291
0500000US53063,53063,"Spokane County, Washington",195807,2512,169967,3281,1206,503,139440,3531,11831,1488,5232,1292,5327,1104,20513,1988
0500000US53067,53067,"Thurston County, Washington",105863,1975,92873,2423,661,330,81647,2672,5758,1256,827,372,2850,881,10140,1617
0500000US53073,53073,"Whatcom County, Washington",84011,2072,73963,2655,178,178,63071,2674,4792,1102,806,473,1755,799,8293,1464
0500000US53077,53077,"Yakima County, Washington",81084,1428,63079,2398,432,305,46123,2677,7099,1277,450,224,2228,809,15777,1958
0500000US54003,54003,"Berkeley County, West Virginia",42369,1458,36801,1748,397,325,29856,1872,2897,944,96,165,817,525,4751,1106
0500000US54011,54011,"Cabell County, West Virginia",39017,1549,28714,1620,336,229,23437,1760,1197,485,196,179,2139,821,8164,1242
0500000US54033,54033,"Harrison County, West Virginia",27741,1063,22730,1385,205,149,18311,1365,1745,480,137,121,442,255,4569,897
0500000US54039,54039,"Kanawha County, West Virginia",79049,1890,59820,2523,95,111,51101,2527,3555,1175,496,358,3841,1175,15388,2019
0500000US54061,54061,"Monongalia County, West Virginia",38699,1409,32125,1681,216,162,28145,1663,1715,743,351,250,1687,694,4887,1010
0500000US54081,54081,"Raleigh County, West Virginia",30431,1212,22910,1633,105,142,19721,1594,2041,770,906,571,1091,610,6430,1071
0500000US54107,54107,"Wood County, West Virginia",34991,1297,28306,1337,66,113,24403,1431,779,361,170,203,825,367,5860,1181
0500000US55009,55009,"Brown County, Wisconsin",104804,1335,87771,2074,753,461,73984,2178,5280,959,945,415,1796,527,15237,1577
0500000US55025,55025,"Dane County, Wisconsin",217506,2367,192483,3388,862,369,171231,3857,9632,1293,1953,603,7915,1347,17108,1922
0500000US55027,55027,"Dodge County, Wisconsin",34648,810,27942,1241,286,149,21019,1115,2853,531,384,142,631,259,6075,946
0500000US55035,55035,"Eau Claire County, Wisconsin",41312,823,34550,1377,247,150,29546,1384,2267,573,236,203,1270,610,5492,977
0500000US55039,55039,"Fond du Lac County, Wisconsin",40815,1069,33387,1231,333,174,26823,1263,3064,551,639,182,1007,346,6421,737
0500000US55055,55055,"Jefferson County, Wisconsin",32378,932,26590,1103,295,267,19613,1299,2647,611,170,97,594,320,5194,894
0500000US55059,55059,"Kenosha County, Wisconsin",64386,1510,52825,2131,587,384,43234,2171,3150,695,741,442,1774,962,9787,1598
0500000US55063,55063,"La Crosse County, Wisconsin",47086,1066,39621,1345,257,251,34403,1650,5735,1054,95,108,1365,530,6100,1081
0500000US55071,55071,"Manitowoc County, Wisconsin",34234,955,26367,1300,468,176,20636,1275,3019,617,388,203,1599,557,6268,960
0500000US55073,55073,"Marathon County, Wisconsin",55147,1042,45564,1403,323,152,34868,1578,5093,682,723,277,848,262,8735,1178
0500000US55079,55079,"Milwaukee County, Wisconsin",381318,3039,301762,4183,1857,549,244017,4120,20638,2206,3366,736,9936,1489,69620,3546
0500000US55087,55087,"Outagamie County, Wisconsin",72994,1103,62495,1683,318,199,53864,1808,3956,761,897,398,1193,454,9306,1062
0500000US55089,55089,"Ozaukee County, Wisconsin",35417,1299,30521,1529,226,177,26461,1536,2492,712,434,284,1118,448,3778,811
0500000US55097,55097,"Portage County, Wisconsin",28009,616,23615,847,99,59,19564,853,1593,480,170,124,573,271,3821,568
0500000US55101,55101,"Racine County, Wisconsin",75921,1566,63776,2095,370,295,53256,2226,4432,651,595,291,1749,734,10396,1420
0500000US55105,55105,"Rock County, Wisconsin",63222,1247,50629,1411,414,228,40407,1478,4732,833,314,158,1489,512,11104,1332
0500000US55109,55109,"St. Croix County, Wisconsin",33460,941,27877,1198,236,166,22110,1276,2492,677,622,416,756,482,4827,892
0500000US55117,55117,"Sheboygan County, Wisconsin",47652,943,38556,1236,242,155,32009,1507,2492,512,422,211,1166,415,7930,1034
0500000US55127,55127,"Walworth County, Wisconsin",40039,1193,32021,1322,271,161,26037,1527,2541,637,659,318,1940,692,6078,905
0500000US55131,55131,"Washington County, Wisconsin",53090,1040,45339,1544,571,478,37674,1753,3917,634,424,254,1347,620,6404,999
0500000US55133,55133,"Waukesha County, Wisconsin",156503,1399,138803,1965,720,297,124593,2378,9141,1305,1229,555,3029,794,14671,1470
0500000US55139,55139,"Winnebago County, Wisconsin",69943,1442,59342,1870,585,550,50223,1913,4269,989,501,272,1881,672,8720,1336
0500000US55141,55141,"Wood County, Wisconsin",32749,735,26181,1082,280,197,20338,1342,1875,486,132,69,505,264,6063,891
0500000US56021,56021,"Laramie County, Wyoming",38181,1341,33006,1478,222,212,28322,1593,2144,703,555,417,785,423,4390,1139
0500000US56025,56025,"Natrona County, Wyoming",32059,1174,26844,1693,262,225,22396,1464,1928,544,197,166,1092,541,4123,984
0500000US72013,72013,"Arecibo Municipio, Puerto Rico",32650,1622,16701,1884,528,277,10546,1484,1974,754,66,108,1345,574,14604,1603
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",70124,2052,51321,1989,359,310,28594,1783,4716,1067,588,387,1370,564,17433,1455
0500000US72025,72025,"Caguas Municipio, Puerto Rico",48272,1866,31791,1684,529,350,19064,1692,1932,603,289,209,255,241,16226,1462
0500000US72031,72031,"Carolina Municipio, Puerto Rico",63447,1951,50099,2161,152,209,28415,2173,1858,586,1701,651,1126,516,12222,1380
0500000US72061,72061,"Guaynabo Municipio, Puerto Rico",33066,1606,24006,1613,222,189,18198,1744,1531,605,60,94,404,308,8656,1394
0500000US72097,72097,"Mayagüez Municipio, Puerto Rico",29138,1574,19128,1811,156,137,12157,1561,565,305,222,249,201,181,9809,1221
0500000US72113,72113,"Ponce Municipio, Puerto Rico",52447,1623,26913,1773,256,189,17401,1541,1860,583,217,202,1438,606,24096,1593
0500000US72127,72127,"San Juan Municipio, Puerto Rico",146719,3481,89484,3727,4740,1113,50403,3236,5376,1151,623,334,3452,848,53783,3240
0500000US72135,72135,"Toa Alta Municipio, Puerto Rico",22394,1246,13961,1399,24,42,8875,1320,2635,917,260,248,430,354,8003,1399
0500000US72137,72137,"Toa Baja Municipio, Puerto Rico",28112,1357,13114,1339,21,38,7755,1204,676,315,32,54,678,533,14320,1633
0500000US72139,72139,"Trujillo Alto Municipio, Puerto Rico",24334,1075,17642,1269,0,222,11769,1316,856,447,87,110,353,296,6339,802
